File Name,Model Name,Frame,Dust Pixel Ratio,PM30,PM10,PM4,PM2.5,PM1
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,0,0.00033569653277043944,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,1,0.0005298911789317189,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,2,0.00039316348946143566,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,3,0.0005046280997770804,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,4,0.0006627551567407302,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,5,0.0005944881419586056,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,6,0.0006061869113323339,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,7,0.0006695601767227973,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,8,0.0006463818344069115,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,9,0.0006508805869538107,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,10,0.0006353995615384394,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,11,0.0005925814065423031,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,12,0.0006099158768866703,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,13,0.0011164631162370953,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,14,0.0012774719622890645,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,15,0.0014485496981644335,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,16,0.001424587803122438,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,17,0.0014091430868140955,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,18,0.001395660689157507,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,19,0.001379817209126037,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,20,0.001347740280985622,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,21,0.0012964125300363525,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,22,0.0012439125273986588,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,23,0.0011991174132735642,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,24,0.0012097369299994575,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,25,0.001194268323530612,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,26,0.0011736305543806219,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,27,0.0012942077411335403,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,28,0.0014342084343050732,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,29,0.001414528795721109,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,30,0.001414528795721109,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,31,0.0014138930128435047,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,32,0.0013943859579141247,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,33,0.0013911559257978275,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,34,0.0013640573485888571,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,35,0.0013262430826822915,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,36,0.0013392452349878631,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,37,0.001505945248858919,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,38,0.001507083574930827,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,39,0.001510979805463626,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,40,0.0015078450426643279,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,41,0.0015390221474102005,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,42,0.0015370923305244603,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,43,0.0015714022357767993,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,44,0.001345456774833271,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,45,0.0012399902069029003,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,46,0.001111961294103552,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,47,0.0011006102149869188,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,48,0.001076511296715756,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,49,0.001046269126389743,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,50,0.0010125946115564417,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,51,0.0009956892625785168,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,52,0.0010012282265557183,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,53,0.001008878617620272,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,54,0.0010168074580377022,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,55,0.0009903257275805063,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,56,0.0009922826241073295,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,57,0.0009908410256782188,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,58,0.0008515416839976369,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,59,0.0006912872133922185,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,60,0.0006663586377116387,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,61,0.000661271246372427,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,62,0.0006618323640077693,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,63,0.0006662264772893961,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,64,0.0007099636297657657,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,65,0.0007405827565448275,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,66,0.000731774367422724,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,67,0.0005461930247491279,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,68,0.0005403142897680463,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,69,0.0005428894066516264,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,70,0.0005360084306065437,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,71,0.0005288708357163418,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,72,0.0005748865535720385,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,73,0.0005821202026963725,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,74,0.0006299659548472965,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,75,0.0007923929779617875,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,76,0.0008629788096549579,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,77,0.0011484139250139151,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,78,0.0016674514660619413,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,79,0.002138458848490146,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,80,0.0026688666010099183,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,81,0.0030909754121254502,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,82,0.003534236955054013,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,83,0.0038759545534235947,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,84,0.00411474910783179,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,85,0.0042884061365951725,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,86,0.004705504036734624,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,87,0.005127584590833374,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,88,0.005420325714864849,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,89,0.005989785841953608,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,90,0.006605350824049961,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,91,0.007099387086467978,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,92,0.007714616908948609,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,93,0.00843552247977551,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,94,0.00875166041370282,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,95,0.00906608251877773,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,96,0.009302633780020254,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,97,0.009985770708248938,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,98,0.010365525390876174,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,99,0.010602691242233717,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,100,0.010907553056630579,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,101,0.011546172624752845,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,102,0.012470349755306793,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,103,0.012466053903838734,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,104,0.01277252558327506,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,105,0.012612052415133504,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,106,0.012540298430517377,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,107,0.012269772031179672,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,108,0.011787733227137184,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,109,0.01138505425472809,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,110,0.01088027797118136,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,111,0.010509197407789191,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,112,0.010082265280892328,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,113,0.009843779198917341,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,114,0.00966228751979247,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,115,0.009518123359837158,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,116,0.009251081207652152,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,117,0.009080578368387104,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,118,0.009627988210921425,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,119,0.00974241107579612,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,120,0.011070613311641992,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,121,0.011949768380373102,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,122,0.013211426911530672,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,123,0.014792779051227336,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,124,0.017093413553120176,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,125,0.01828471368232382,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,126,0.019124749266071082,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,127,0.018783191005879468,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,128,0.018482307151511862,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,129,0.018501842169114102,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,130,0.018215171594188045,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,131,0.017549528899016203,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,132,0.01659096768854086,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,133,0.016562870794853555,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,134,0.016216851065678852,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,135,0.01620968477225598,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,136,0.016237196117762188,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,137,0.016226139775028934,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,138,0.01618911366403839,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,139,0.016131295098198783,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,140,0.016126982763470937,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,141,0.01610771618752813,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,142,0.01622002370072981,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,143,0.01631492803126206,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,144,0.016794418209374197,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,145,0.017299353831098895,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,146,0.01756109700772007,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,147,0.01793584313412262,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,148,0.01720296600718557,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,149,0.01665929472495499,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,150,0.01480428907606337,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,151,0.013485559220176664,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,152,0.011605737631213028,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,153,0.0092995090249144,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,154,0.006652594986275882,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,155,0.0051190105485327455,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,156,0.0044090530018747595,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,157,0.004215924926255466,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,158,0.005806629353589972,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,159,0.006968820046004936,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,160,0.010593150574483989,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,161,0.013240577164010255,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,162,0.01493943924766509,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,163,0.016789536024807903,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,164,0.01889103705009806,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,165,0.01993255301267522,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,166,0.020813584818270964,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,167,0.023548912707670233,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,168,0.027072385309164414,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,169,0.02990387025683995,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,170,0.033631542190112204,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,171,0.03695811832883231,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,172,0.040676804530767746,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,173,0.04481560035988137,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,174,0.04885462380240484,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,175,0.05335397602599344,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,176,0.05818885206685636,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,177,0.06336159411771798,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,178,0.06897468723877957,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,179,0.07368164062499999,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,180,0.07895086468983088,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,181,0.08257195115579989,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,182,0.08694476217889982,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,183,0.09122320104528357,2.8582756607055666,2.06810337318703,1.203023693762885,0.999857005372224,0.9447595627904821
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,184,0.09324018062387475,2.8596371219211156,2.069467658173989,1.2041098372659564,1.0008068010557827,0.945667405298806
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,185,0.09600063999003343,2.8615004319932726,2.0713348328892587,1.205596344634633,1.0021067013713068,0.946909888059514
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,186,0.09792684547204539,2.8628006206936307,2.0726377182772917,1.2066336062866965,1.0030137515327862,0.9477768731469676
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,187,0.09942901360154642,2.8638145841810436,2.073653784800086,1.2074425238244326,1.0037211225049683,0.948452999022056
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,188,0.10070625587745947,2.864676722717285,2.074517711475514,1.2081303187900119,1.0043225758926957,0.9490278857704445
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,189,0.10136409806616514,2.8651207661946616,2.074962675931954,1.20848456680863,1.0046323537793571,0.9493239805395809
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,190,0.1013109246399177,2.8650848741319446,2.0749267094264403,1.2084559329185955,1.0046073144129373,0.9493000471804269
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,191,0.10085719858177405,2.8647786090426974,2.074619809120712,1.2082116014362851,1.0043936548121575,0.9490958250816565
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,192,0.10026938983932934,2.864381838141547,2.0742222152873224,1.2078950664284789,1.0041168556753401,0.9488312523666821
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,193,0.09885510103202161,2.8634271931966144,2.0732655903380595,1.2071334719057436,1.003450867075979,0.9481946809745129
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,194,0.09762669943978267,2.8625980221218534,2.072434699501069,1.2064719776483228,1.0028724127661937,0.9476417774178462
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,195,0.09702622527448239,2.8621927020602755,2.07202853877566,1.2061486223103086,1.0025896494817537,0.9473715039960444
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,196,0.09685916351192772,2.8620799353705513,2.0719155381994683,1.206058659551173,1.0025109800977667,0.9472963094967186
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,197,0.09486105334121014,2.8607312110053167,2.0705640164799948,1.2049826772242416,1.0015700700183758,0.9463969601088786
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,198,0.09199482482156636,2.8587965067545573,2.0686252995093075,1.2034392131664133,1.0002203630084756,0.945106870652187
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,199,0.08980591699419689,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,200,0.08639420874324846,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,201,0.08335172551159016,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,202,0.07964111453711742,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,203,0.07538815722053434,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,204,0.07085425608442643,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,205,0.06587751726064171,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,206,0.06066547283910429,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,207,0.05493103152930492,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,208,0.04923455195171843,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,209,0.044407434031796554,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,210,0.03908259387860082,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,211,0.0354760943126286,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,212,0.031144177472149884,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,213,0.02697216708964281,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,214,0.02519858089494116,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,215,0.02260707337179302,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,216,0.02053825786574878,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,217,0.019151992169917857,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,218,0.017927215324998393,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,219,0.01882692344885304,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,220,0.018936207461259003,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,221,0.020747388046955376,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,222,0.02155597828052662,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,223,0.023611998067471225,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,224,0.025679215482233,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,225,0.027228728243352943,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,226,0.027764522097238294,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,227,0.027575758945794754,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,228,0.028251224093967013,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,229,0.02912994196385513,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,230,0.0300555821799447,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,231,0.030793388586476015,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,232,0.03157098401230549,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,233,0.033411504800427594,0,0,0,0,0
MVI_9371.MP4,DeepLabV3-MobileNet-V3-Large,234,0.03692706386738844,0,0,0,0,0
